10010652,10010652,Toxoplasmosi congenita,Congenital toxoplasmosis,10010331,,,,,,,
10010654,10010654,Tracheomalacia congenita,Congenital tracheomalacia,10010331,,,,,,,
10010656,10010656,Stenosi congenita della valvola tricuspide,Congenital tricuspid valve stenosis,10010331,,,,,,,
10010657,10010657,Tubercolosi congenita,Congenital tuberculosis,10010331,,,,,,,
10010658,10010658,Ernia ombelicale congenita,Congenital umbilical hernia,10010331,,,,,,,
10010663,10010663,Ostruzione congenita delle vie urinarie,Congenital urinary tract obstruction,10010331,,,,,,,
10010668,10010668,Varicella congenita,Congenital varicella infection,10010331,,,,,,,
10010670,10010670,Assenza congenita di dotto deferente,Congenital vas deferens absence,10010331,,,,,,,
10010672,10010672,Reflusso vescico-ureterale congenito,Congenital vesicoureteric reflux,10010331,,,,,,,
10010685,10010685,Febbre emorragica Crimea-Congo,Congo-Crimean haemorrhagic fever,10021881,,,,,,,
10010688,10010688,Gemelli congiunti,Conjoined twins,10010331,,,,,,,
10010695,10010695,Abrasione congiuntivale,Conjunctival abrasion,10022117,,,,,,,
10010696,10010696,Aderenza congiuntivale,Conjunctival adhesion,10015919,,,,,,,
10010703,10010703,Cisti della congiuntiva,Conjunctival cyst,10015919,,,,,,,
10010705,10010705,Degenerazione della congiuntiva,Conjunctival degeneration,10015919,,,,,,,
10010708,10010708,Deposito congiuntivale,Conjunctival deposit,10015919,,,,,,,
10010712,10010712,Alterazione del colore della congiuntiva,Conjunctival discolouration,10015919,,,,,,,
10010716,10010716,Erosione della congiuntiva,Conjunctival erosion,10015919,,,,,,,
10010717,10010717,Follicoli della congiuntiva,Conjunctival follicles,10015919,,,,,,,
10010718,10010718,Granuloma congiuntivale,Conjunctival granuloma,10015919,,,,,,,
10010719,10010719,Emorragia della congiuntiva,Conjunctival haemorrhage,10015919,,,,,,,
10010725,10010725,Irritazione della congiuntiva,Conjunctival irritation,10015919,,,,,,,
10010726,10010726,Edema congiuntivale,Conjunctival oedema,10015919,,,,,,,
10010732,10010732,Riparazione della congiuntiva,Conjunctival repair,10042613,,,,,,,
10010733,10010733,Cicatrice congiuntivale,Conjunctival scar,10022117,,,,,,,
10010736,10010736,Ulcera della congiuntiva,Conjunctival ulcer,10015919,,,,,,,
10010741,10010741,Congiuntivite,Conjunctivitis,10021881,,,,,,,
10010744,10010744,Congiuntivite allergica,Conjunctivitis allergic,10015919,,,,,,,
10010745,10010745,Congiuntivite da Chlamydia,Conjunctivitis chlamydial,10021881,,,,,,,
10010749,10010749,Congiuntivite gonococcica neonatale,Conjunctivitis gonococcal neonatal,10010331,,,,,,,
10010754,10010754,Congiuntivite tubercolare,Conjunctivitis tuberculous,10021881,,,,,,,
10010755,10010755,Congiuntivite virale,Conjunctivitis viral,10021881,,,,,,,
10010774,10010774,Stipsi,Constipation,10017947,,,,,,,
10010778,10010778,Affettività ristretta,Constricted affect,10037175,,,,,,,
10010804,10010804,Intolleranza a lenti a contatto,Contact lens intolerance,10015919,,,,,,,
10010808,10010808,Contraccezione,Contraception,10042613,,,,,,,
10010810,10010810,Cappuccio cervicale contraccettivo,Contraceptive cap,10042613,,,,,,,
10010811,10010811,Diaframma contraccettivo,Contraceptive diaphragm,10042613,,,,,,,
10010814,10010814,Vescica contratta,Contracted bladder,10038359,,,,,,,
10010833,10010833,Controindicazione alla terapia medica,Contraindication to medical treatment,10041244,,,,,,,
10010834,10010834,Controindicazione alla chirurgia,Contraindication to surgery,10041244,,,,,,,
10010835,10010835,Controindicazione alla vaccinazione,Contraindication to vaccination,10041244,,,,,,,
10010836,10010836,Reazione a mezzo di contrasto,Contrast media reaction,10021428,,,,,,,
10010911,10010911,Convulsione neonatale,Convulsion neonatal,10029205,,,,,,,
10010920,10010920,Convulsioni localizzate,Convulsions local,10029205,,,,,,,
10010927,10010927,Soglia convulsiva abbassata,Convulsive threshold lowered,10029205,,,,,,,
10010929,10010929,Test di Coombs diretto,Coombs direct test,10022891,,,,,,,
10010931,10010931,Test di Coombs diretto negativo,Coombs direct test negative,10022891,,,,,,,
10010933,10010933,Test di Coombs diretto positivo,Coombs direct test positive,10022891,,,,,,,
10010934,10010934,Test di Coombs indiretto,Coombs indirect test,10022891,,,,,,,
10010936,10010936,Test di Coombs indiretto negativo,Coombs indirect test negative,10022891,,,,,,,
10010938,10010938,Test di Coombs indiretto positivo,Coombs indirect test positive,10022891,,,,,,,
10010940,10010940,Anemia emolitica Coombs negativa,Coombs negative haemolytic anaemia,10005329,,,,,,,
10010941,10010941,Anemia emolitica Coombs positiva,Coombs positive haemolytic anaemia,10005329,,,,,,,
10010947,10010947,Coordinazione anormale,Coordination abnormal,10029205,,,,,,,
10010957,10010957,Carenza di rame,Copper deficiency,10027433,,,,,,,
10010964,10010964,Coprolalia,Coprolalia,10037175,,,,,,,
10010967,10010967,Cuore biloculare,Cor biloculare,10010331,,,,,,,
10010968,10010968,Cuore polmonare,Cor pulmonale,10007541,,,,,,,
10010969,10010969,Cuore polmonare acuto,Cor pulmonale acute,10007541,,,,,,,
10010970,10010970,Cuore polmonare cronico,Cor pulmonale chronic,10007541,,,,,,,
10010972,10010972,Cor triatriatum,Cor triatriatum,10010331,,,,,,,
10010980,10010980,Terapia con trapianto di sangue prelevato da vasi del cordone ombelicale,Cord blood transplant therapy,10042613,,,,,,,
10010983,10010983,Corectopia,Corectopia,10015919,,,,,,,
10010984,10010984,Abrasione corneale,Corneal abrasion,10022117,,,,,,,
10010985,10010985,Ascesso corneale,Corneal abscess,10021881,,,,,,,
10010996,10010996,Degenerazione corneale,Corneal degeneration,10015919,,,,,,,
10011000,10011000,Depositi corneali,Corneal deposits,10015919,,,,,,,
10011005,10011005,Distrofia della cornea,Corneal dystrophy,10010331,,,,,,,
10011010,10011010,Difetto epiteliale della cornea,Corneal epithelium defect,10015919,,,,,,,
10011013,10011013,Erosione della cornea,Corneal erosion,10015919,,,,,,,
10011017,10011017,Rigetto di trapianto di cornea,Corneal graft rejection,10021428,,,,,,,
10011022,10011022,Infiltrati della cornea,Corneal infiltrates,10015919,,,,,,,
10011026,10011026,Lesione della cornea,Corneal lesion,10015919,,,,,,,
10011028,10011028,Asportazione di lesione della cornea,Corneal lesion removal,10042613,,,,,,,
10011033,10011033,Edema corneale,Corneal oedema,10015919,,,,,,,
10011035,10011035,Opacità corneale,Corneal opacity,10015919,,,,,,,
10011037,10011037,Opacità corneale congenita,Corneal opacity congenital,10010331,,,,,,,
10011039,10011039,Perforazione della cornea,Corneal perforation,10015919,,,,,,,
10011040,10011040,Pigmentazione corneale,Corneal pigmentation,10015919,,,,,,,
10011042,10011042,Riflesso corneale ridotto,Corneal reflex decreased,10022891,,,,,,,
10011044,10011044,Cicatrice corneale,Corneal scar,10015919,,,,,,,
10011048,10011048,Stafiloma corneale,Corneal staphyloma,10015919,,,,,,,
10011050,10011050,Sutura della cornea,Corneal suture,10042613,,,,,,,
10011051,10011051,Rimozione di suture della cornea,Corneal sutures removal,10042613,,,,,,,
10011055,10011055,Contatto corneale,Corneal touch,10015919,,,,,,,
10011071,10011071,Aneurisma di arteria coronaria,Coronary artery aneurysm,10007541,,,,,,,
10011077,10011077,Bypass di arteria coronarica,Coronary artery bypass,10042613,,,,,,,
10011078,10011078,Malattia coronarica,Coronary artery disease,10007541,,,,,,,
10011084,10011084,Embolia di arteria coronaria,Coronary artery embolism,10007541,,,,,,,
10011086,10011086,Occlusione dell'arteria coronaria,Coronary artery occlusion,10007541,,,,,,,
10011089,10011089,Stenosi di arteria coronaria,Coronary artery stenosis,10007541,,,,,,,
10011090,10011090,Intervento su arteria coronarica,Coronary artery surgery,10042613,,,,,,,
10011091,10011091,Trombosi dell'arteria coronaria,Coronary artery thrombosis,10007541,,,,,,,
10011101,10011101,Endoarterectomia coronarica,Coronary endarterectomy,10042613,,,,,,,
10011105,10011105,Stenosi ostiale coronarica,Coronary ostial stenosis,10007541,,,,,,,
10011120,10011120,Trasposizione corretta dei grossi vasi,Corrected transposition of great vessels,10010331,,,,,,,
10011196,10011196,Cortisolo anormale,Cortisol abnormal,10022891,,,,,,,
10011198,10011198,Cortisolo diminuito,Cortisol decreased,10022891,,,,,,,
10011199,10011199,Cortisolo libero urinario,Cortisol free urine,10022891,,,,,,,
10011201,10011201,Cortisolo libero urinario ridotto,Cortisol free urine decreased,10022891,,,,,,,
10011203,10011203,Cortisolo libero urinario aumentato,Cortisol free urine increased,10022891,,,,,,,
10011205,10011205,Cortisolo libero urinario normale,Cortisol free urine normal,10022891,,,,,,,
10011207,10011207,Cortisolo aumentato,Cortisol increased,10022891,,,,,,,
10011209,10011209,Cortisolo normale,Cortisol normal,10022891,,,,,,,
10011219,10011219,Costocondrite,Costochondritis,10028395,,,,,,,
10011224,10011224,Tosse,Cough,10038738,,,,,,,
10011225,10011225,Tosse ridotta,Cough decreased,10038738,,,,,,,
10011238,10011238,Vaiolo bovino,Cow pox,10021881,,,,,,,
10011241,10011241,Intolleranza al latte vaccino,Cow's milk intolerance,10027433,,,,,,,
10011244,10011244,Dieta priva di latte vaccino,Cows milk free diet,10042613,,,,,,,
10011254,10011254,Cardite da Coxsackie,Coxsackie carditis,10021881,,,,,,,
10011257,10011257,Endocardite da Coxsackie,Coxsackie endocarditis,10021881,,,,,,,
10011258,10011258,Miocardite da Coxsackie,Coxsackie myocarditis,10021881,,,,,,,
10011259,10011259,Pericardite da Coxsackie,Coxsackie pericarditis,10021881,,,,,,,
10011260,10011260,Malattia virale del neonato da Coxsackie,Coxsackie viral disease of the newborn,10021881,,,,,,,
10011261,10011261,Infezione virale da Coxsackie,Coxsackie viral infection,10021881,,,,,,,
10011308,10011308,Traumatismo di nervo cranico secondario a trauma da parto,Cranial nerve injury secondary to birth trauma,10036585,,,,,,,
10011314,10011314,Paralisi di nervi cranici multipli,Cranial nerve palsies multiple,10029205,,,,,,,
10011318,10011318,Craniofaringioma,Craniopharyngioma,10029104,,,,,,,
10011319,10011319,Craniofaringioma benigno,Craniopharyngioma benign,10029104,,,,,,,
10011320,10011320,Cranioplastica,Cranioplasty,10042613,,,,,,,
10011321,10011321,Craniorachischisi,Craniorachischisis,10010331,,,,,,,
10011322,10011322,Craniotomia,Craniotomy,10042613,,,,,,,
10011353,10011353,Creatina urinaria,Creatine urine,10022891,,,,,,,
10011354,10011354,Creatina urinaria anormale,Creatine urine abnormal,10022891,,,,,,,
10011355,10011355,Creatina urinaria diminuita,Creatine urine decreased,10022891,,,,,,,
10011356,10011356,Creatina urinaria aumentata,Creatine urine increased,10022891,,,,,,,
10011357,10011357,Creatina urinaria normale,Creatine urine normal,10022891,,,,,,,
10011364,10011364,Clearance renale della creatinina aumentata,Creatinine renal clearance increased,10022891,,,,,,,
10011371,10011371,Clearance renale della creatinina,Creatinine renal clearance,10022891,,,,,,,
10011372,10011372,Clearance renale della creatinina ridotta,Creatinine renal clearance decreased,10022891,,,,,,,
10011374,10011374,Clearance renale della creatinina normale,Creatinine renal clearance normal,10022891,,,,,,,
10011376,10011376,Crepitii,Crepitations,10018065,,,,,,,
10011380,10011380,Sindrome CREST,CREST syndrome,10028395,,,,,,,
10011384,10011384,Malattia di Creutzfeld-Jakob,Creutzfeldt-Jakob disease,10021881,,,,,,,
10011385,10011385,Sindrome del cri-du-chat,Cri du Chat syndrome,10010331,,,,,,,
10011386,10011386,Sindrome di Crigler-Najjar,Crigler-Najjar syndrome,10010331,,,,,,,
10011401,10011401,Morbo di Crohn,Crohn's disease,10017947,,,,,,,
10011409,10011409,Infezione crociata,Cross infection,10021881,,,,,,,
10011412,10011412,Crossmatch,Crossmatch,10022891,,,,,,,
10011413,10011413,Crossmatch compatibile,Crossmatch compatible,10022891,,,,,,,
10011414,10011414,Crossmatch incompatibile,Crossmatch incompatible,10022891,,,,,,,
10011416,10011416,Croup infettivo,Croup infectious,10021881,,,,,,,
10011417,10011417,Croup non infettivo,Croup noninfectious,10038738,,,,,,,
10011459,10011459,Lesione da schiacciamento del tronco,Crushing injury of trunk,10022117,,,,,,,
10011469,10011469,Pianto,Crying,10018065,,,,,,,
10011474,10011474,Crioglobulinemia,Cryoglobulinaemia,10047065,,,,,,,
10011476,10011476,Crioglobuline,Cryoglobulins,10022891,,,,,,,
10011477,10011477,Crioglobuline assenti,Cryoglobulins absent,10022891,,,,,,,
10011478,10011478,Crioglobuline positive,Cryoglobulins present,10022891,,,,,,,
10011479,10011479,Crioglobulinuria,Cryoglobulinuria,10038359,,,,,,,
10011480,10011480,Crioglobuline urinarie positive,Cryoglobulin urine present,10022891,,,,,,,
10011483,10011483,Crioterapia,Cryotherapy,10042613,,,,,,,
10011485,10011485,Gastroenterite criptococcica,Gastroenteritis cryptococcal,10021881,,,,,,,
10011490,10011490,Criptococcosi,Cryptococcosis,10021881,,,,,,,
10011497,10011497,Criptoftalmo,Cryptophthalmos,10010331,,,,,,,
10011498,10011498,Criptorchidismo,Cryptorchism,10010331,,,,,,,
10011502,10011502,Infezione da criptosporidi,Cryptosporidiosis infection,10021881,,,,,,,
10011509,10011509,Cristalluria,Crystalluria,10038359,,,,,,,
10011510,10011510,Cristalli urinari assenti,Crystal urine absent,10022891,,,,,,,
10011512,10011512,Cristalli urinari positivi,Crystal urine present,10022891,,,,,,,
10011520,10011520,Conta cellulare nel LCS,CSF cell count,10022891,,,,,,,
10011521,10011521,Conta cellulare nel LCS anormale,CSF cell count abnormal,10022891,,,,,,,
10011522,10011522,Conta cellulare nel LCS aumentata,CSF cell count increased,10022891,,,,,,,
10011523,10011523,Conta cellulare nel LCS normale,CSF cell count normal,10022891,,,,,,,
10011527,10011527,Coltura del LCS,CSF culture,10022891,,,,,,,
10011528,10011528,Coltura del LCS negativa,CSF culture negative,10022891,,,,,,,
10011529,10011529,Coltura del LCS positiva,CSF culture positive,10022891,,,,,,,
10011530,10011530,Elettroforesi del LCS,CSF electrophoresis,10022891,,,,,,,
10011531,10011531,Elettroforesi del LCS anormale,CSF electrophoresis abnormal,10022891,,,,,,,
10011532,10011532,Elettroforesi del LCS normale,CSF electrophoresis normal,10022891,,,,,,,
10011535,10011535,Glucosio nel LCS,CSF glucose,10022891,,,,,,,
10011536,10011536,Glucosio nel LCS anormale,CSF glucose abnormal,10022891,,,,,,,
10011537,10011537,Glucosio nel LCS diminuito,CSF glucose decreased,10022891,,,,,,,
10011538,10011538,Glucosio nel LCS normale,CSF glucose normal,10022891,,,,,,,
10011539,10011539,Conta granulocitaria nel LCS,CSF granulocyte count,10022891,,,,,,,
10011540,10011540,Conta granulocitaria nel LCS anormale,CSF granulocyte count abnormal,10022891,,,,,,,
10011541,10011541,Conta granulocitaria nel LCS normale,CSF granulocyte count normal,10022891,,,,,,,
10011542,10011542,Latticodeidrogenasi nel LCS,CSF lactate dehydrogenase,10022891,,,,,,,
10011543,10011543,Latticodeidrogenasi nel LCS ridotta,CSF lactate dehydrogenase decreased,10022891,,,,,,,
10011544,10011544,Latticodeidrogenasi nel LCS aumentata,CSF lactate dehydrogenase increased,10022891,,,,,,,
10011545,10011545,Latticodeidrogenasi nel LCS normale,CSF lactate dehydrogenase normal,10022891,,,,,,,
10011547,10011547,Conta linfocitaria nel LCS,CSF lymphocyte count,10022891,,,,,,,
10011548,10011548,Conta linfocitaria nel LCS anormale,CSF lymphocyte count abnormal,10022891,,,,,,,
10011549,10011549,Conta linfocitaria nel LCS aumentata,CSF lymphocyte count increased,10022891,,,,,,,
10011550,10011550,Conta linfocitaria nel LCS normale,CSF lymphocyte count normal,10022891,,,,,,,
10011555,10011555,Conta neutrofila nel LCS,CSF neutrophil count,10022891,,,,,,,
10011556,10011556,Conta neutrofila nel LCS negativa,CSF neutrophil count negative,10022891,,,,,,,
10011557,10011557,Conta neutrofila nel LCS positiva,CSF neutrophil count positive,10022891,,,,,,,
10011558,10011558,Banda oligoclonale nel LCS,CSF oligoclonal band,10022891,,,,,,,
10011560,10011560,Banda oligoclonale nel LCS assente,CSF oligoclonal band absent,10022891,,,,,,,
10011562,10011562,Banda oligoclonale nel LCS presente,CSF oligoclonal band present,10022891,,,,,,,
10011563,10011563,pH del LCS,CSF pH,10022891,,,,,,,
10011564,10011564,pH del LCS anormale,CSF pH abnormal,10022891,,,,,,,
10011565,10011565,pH del LCS ridotto,CSF pH decreased,10022891,,,,,,,
10011566,10011566,pH del LCS aumentato,CSF pH increased,10022891,,,,,,,
10011567,10011567,pH del LCS normale,CSF pH normal,10022891,,,,,,,
10011569,10011569,Pressione del LCS ridotta,CSF pressure decreased,10022891,,,,,,,
10011570,10011570,Pressione del LCS aumentata,CSF pressure increased,10022891,,,,,,,
10011571,10011571,Pressione del LCS normale,CSF pressure normal,10022891,,,,,,,
10011572,10011572,Proteine nel LCS,CSF protein,10022891,,,,,,,
10011573,10011573,Proteine nel LCS anormali,CSF protein abnormal,10022891,,,,,,,
10011574,10011574,Proteine nel LCS ridotte,CSF protein decreased,10022891,,,,,,,
10011575,10011575,Proteine nel LCS aumentate,CSF protein increased,10022891,,,,,,,
10011576,10011576,Proteine nel LCS normali,CSF protein normal,10022891,,,,,,,
10011577,10011577,Conversione di derivazione del liquido cerebrospinale,CSF shunt conversion,10042613,,,,,,,
10011578,10011578,Irrigazione di derivazione del liquido cerebrospinale,CSF shunt irrigation,10042613,,,,,,,
10011580,10011580,Rimozione di derivazione del liquido cerebrospinale,CSF shunt removal,10042613,,,,,,,
10011581,10011581,Peso specifico del liquido cerebrospinale,CSF specific gravity,10022891,,,,,,,
10011582,10011582,Peso specifico del LCS anormale,CSF specific gravity abnormal,10022891,,,,,,,
10011583,10011583,Peso specifico del LCS ridotto,CSF specific gravity decreased,10022891,,,,,,,
10011584,10011584,Peso specifico del LCS aumentato,CSF specific gravity increased,10022891,,,,,,,
10011585,10011585,Peso specifico del LCS normale,CSF specific gravity normal,10022891,,,,,,,
10011587,10011587,Irrigazione di valvola del liquido cerebrospinale,CSF valve irrigation,10042613,,,,,,,
10011588,10011588,Rimozione di valvola del liquido cerebrospinale,CSF valve removal,10042613,,,,,,,
10011621,10011621,Coltura cervicale,Culture cervix,10022891,,,,,,,
10011622,10011622,Coltura cervicale negativa,Culture cervix negative,10022891,,,,,,,
10011623,10011623,Coltura cervicale positiva,Culture cervix positive,10022891,,,,,,,
10011629,10011629,Coprocoltura,Culture stool,10022891,,,,,,,
10011630,10011630,Coprocoltura negativa,Culture stool negative,10022891,,,,,,,
10011631,10011631,Coprocoltura positiva,Culture stool positive,10022891,,,,,,,
10011632,10011632,Tampone faringeo,Culture throat,10022891,,,,,,,
10011633,10011633,Tampone faringeo negativo,Culture throat negative,10022891,,,,,,,
10011634,10011634,Tampone faringeo positivo,Culture throat positive,10022891,,,,,,,
10011635,10011635,Coltura di campione tissutale,Culture tissue specimen,10022891,,,,,,,
10011636,10011636,Coltura di campione di tessuto negativa,Culture tissue specimen negative,10022891,,,,,,,
10011637,10011637,Coltura di campione di tessuto positiva,Culture tissue specimen positive,10022891,,,,,,,
10011638,10011638,Urinocoltura,Culture urine,10022891,,,,,,,
10011639,10011639,Urinocoltura negativa,Culture urine negative,10022891,,,,,,,
10011640,10011640,Urinocoltura positiva,Culture urine positive,10022891,,,,,,,
10011641,10011641,Coltura di ferita,Culture wound,10022891,,,,,,,
10011642,10011642,Coltura di ferita negativa,Culture wound negative,10022891,,,,,,,
10011643,10011643,Coltura di ferita positiva,Culture wound positive,10022891,,,,,,,
10011645,10011645,Curettage di calazio,Curetting of chalazion,10042613,,,,,,,
10011652,10011652,Sindrome di Cushing,Cushing's syndrome,10014698,,,,,,,
10011655,10011655,Cushingoide,Cushingoid,10014698,,,,,,,
10011659,10011659,Amiloidosi cutanea,Cutaneous amyloidosis,10040785,,,,,,,
10011660,10011660,Carbonchio cutaneo,Cutaneous anthrax,10021881,,,,,,,
10011668,10011668,Leishmaniosi cutanea,Cutaneous leishmaniasis,10021881,,,,,,,
10011674,10011674,Sarcoidosi cutanea,Cutaneous sarcoidosis,10040785,,,,,,,
10011676,10011676,Sporotricosi cutanea,Cutaneous sporotrichosis,10021881,,,,,,,
10011684,10011684,Tubercolosi cutanea,Cutaneous tuberculosis,10021881,,,,,,,
10011686,10011686,Vasculite cutanea,Cutaneous vasculitis,10040785,,,,,,,
10011692,10011692,Cutis laxa,Cutis laxa,10040785,,,,,,,
10011703,10011703,Cianosi,Cyanosis,10007541,,,,,,,
10011704,10011704,Cianosi centrale,Cyanosis central,10038738,,,,,,,
10011705,10011705,Cianosi neonatale,Cyanosis neonatal,10038738,,,,,,,
10011710,10011710,AMP ciclico,Cyclic AMP,10022891,,,,,,,
10011715,10011715,Ciclite,Cyclitis,10015919,,,,,,,
10011719,10011719,Cicloplegia,Cycloplegia,10015919,,,,,,,
10011720,10011720,Rifrazione cicloplegica,Cycloplegic refraction,10022891,,,,,,,
10011724,10011724,Disturbo ciclotimico,Cyclothymic disorder,10037175,,,,,,,
10011727,10011727,Terapia con ciclotrone,Cyclotron therapy,10042613,,,,,,,
10011730,10011730,Cilindruria,Cylindruria,10038359,,,,,,,
10011732,10011732,Cisti,Cyst,10018065,,,,,,,
10011734,10011734,Aspirazione di cisti,Cyst aspiration,10022891,,,,,,,
10011737,10011737,Drenaggio di cisti,Cyst drainage,10042613,,,,,,,
10011761,10011761,"Bulbo oculare cistico, congenito","Cystic eyeball, congenital",10010331,,,,,,,
10011762,10011762,Fibrosi cistica,Cystic fibrosis,10010331,,,,,,,
10011763,10011763,Fibrosi cistica del polmone,Cystic fibrosis lung,10010331,,,,,,,
10011766,10011766,Fibrosi cistica pancreatica,Cystic fibrosis pancreatic,10010331,,,,,,,
10011777,10011777,Cistinosi,Cystinosis,10010331,,,,,,,
10011778,10011778,Cistinuria,Cystinuria,10010331,,,,,,,
10011779,10011779,Cisteina urinaria assente,Cysteine urine absent,10022891,,,,,,,
10011781,10011781,Cistite,Cystitis,10021881,,,,,,,
10011790,10011790,Cistite da escherichia,Cystitis escherichia,10021881,,,,,,,
10011792,10011792,Cistite gonococcica,Cystitis gonococcal,10021881,,,,,,,
10011793,10011793,Cistite emorragica,Cystitis haemorrhagic,10038359,,,,,,,
10011796,10011796,Cistite interstiziale,Cystitis interstitial,10038359,,,,,,,
10011797,10011797,Cistite da Klebsiella,Cystitis klebsiella,10021881,,,,,,,
10011799,10011799,Cistite da Pseudomonas,Cystitis pseudomonal,10021881,,,,,,,
10011800,10011800,Cistite da radiazioni,Cystitis radiation,10022117,,,,,,,
10011801,10011801,Cistite ulcerativa,Cystitis ulcerative,10038359,,,,,,,
10011803,10011803,Cistocele,Cystocele,10038604,,,,,,,
10011804,10011804,Cistografia,Cystogram,10022891,,,,,,,
10011805,10011805,Cistografia anormale,Cystogram abnormal,10022891,,,,,,,
10011806,10011806,Cistografia normale,Cystogram normal,10022891,,,,,,,
10011814,10011814,Cistoscopia,Cystoscopy,10022891,,,,,,,
10011815,10011815,Cistoscopia anormale,Cystoscopy abnormal,10022891,,,,,,,
10011816,10011816,Cistoscopia normale,Cystoscopy normal,10022891,,,,,,,
10011817,10011817,Cistostomia,Cystostomy,10042613,,,,,,,
10011830,10011830,Epatite da Cytomegalovirus,Cytomegalovirus hepatitis,10021881,,,,,,,
10011831,10011831,Infezione da citomegalovirus,Cytomegalovirus infection,10021881,,,,,,,
10011834,10011834,Mononucleosi da Cytomegalovirus,Cytomegalovirus mononucleosis,10021881,,,,,,,
10011837,10011837,Cardiomiopatia citotossica,Cytotoxic cardiomyopathy,10007541,,,,,,,
10011841,10011841,Dacrioadenite acquisita,Dacryoadenitis acquired,10015919,,,,,,,
10011843,10011843,Dacriocanalicolite,Dacryocanaliculitis,10021881,,,,,,,
10011844,10011844,Dacriocistite,Dacryocystitis,10021881,,,,,,,
10011847,10011847,Dacriocistorinostomia,Dacryocystorhinostomy,10042613,,,,,,,
10011848,10011848,Dacriolito,Dacryolith,10015919,,,,,,,
10011850,10011850,Dacriostenosi congenita,Dacryostenosis congenital,10010331,,,,,,,
10011858,10011858,Alloggio umido,Damp housing,10041244,,,,,,,
10011859,10011859,Forfora,Dandruff,10040785,,,,,,,
10011875,10011875,Sordomutismo,Deaf mutism,10010331,,,,,,,
10011878,10011878,Sordità,Deafness,10013993,,,,,,,
10011882,10011882,Sordità congenita,Deafness congenital,10010331,,,,,,,
10011891,10011891,Sordità neurosensoriale,Deafness neurosensory,10013993,,,,,,,
10011893,10011893,Sordità occupazionale,Deafness occupational,10022117,,,,,,,
10011894,10011894,Sordità permanente,Deafness permanent,10013993,,,,,,,
10011900,10011900,Sordità transitoria,Deafness transitory,10013993,,,,,,,
10011903,10011903,Sordità traumatica,Deafness traumatic,10022117,,,,,,,
10011906,10011906,Morte,Death,10018065,,,,,,,
10011912,10011912,Morte neonatale,Death neonatal,10018065,,,,,,,
10011919,10011919,Morte di un compagno,Death of companion,10041244,,,,,,,
10011930,10011930,Morte di un animale domestico,Death of pet,10041244,,,,,,,
10011931,10011931,Morte di un parente,Death of relative,10041244,,,,,,,
10011951,10011951,Malattia da decompressione,Decompression sickness,10022117,,,,,,,
10011953,10011953,Attività diminuita,Decreased activity,10018065,,,,,,,
10011968,10011968,Risposta immunitaria ridotta,Decreased immune responsiveness,10021428,,,,,,,
10011971,10011971,Interesse ridotto,Decreased interest,10037175,,,,,,,
10011985,10011985,Ulcera da decubito,Decubitus ulcer,10040785,,,,,,,
10012110,10012110,Urgenza di evacuazione,Defaecation urgency,10017947,,,,,,,
10012118,10012118,Difetto di conduzione intraventricolare,Defect conduction intraventricular,10007541,,,,,,,
10012141,10012141,Deformazione dellorbita,Deformity of orbit,10015919,,,,,,,
10012174,10012174,Disidratazione,Dehydration,10027433,,,,,,,
10012177,10012177,Deja vu,Deja vu,10037175,,,,,,,
10012186,10012186,Parto ritardato,Delayed delivery,10036585,,,,,,,
10012198,10012198,Effetti tardivi di radiazioni,Delayed effects of radiation,10022117,,,,,,,
10012205,10012205,Pubertà ritardata,Delayed puberty,10014698,,,,,,,
10012206,10012206,Risveglio ritardato dall'anestesia,Delayed recovery from anaesthesia,10022117,,,,,,,
10012209,10012209,Fase del sonno ritardata,Delayed sleep phase,10029205,,,,,,,
10012215,10012215,Delinquenza,Delinquency,10041244,,,,,,,
10012218,10012218,Delirium,Delirium,10037175,,,,,,,
10012225,10012225,Delirium tremens,Delirium tremens,10037175,,,,,,,
10012236,10012236,Talassemia delta-beta,Delta-beta thalassaemia,10010331,,,,,,,
10012239,10012239,Delirio,Delusion,10037175,,,,,,,
10012241,10012241,Delirio di grandezza,Delusion of grandeur,10037175,,,,,,,
10012244,10012244,Delirio di riferimento,Delusion of reference,10037175,,,,,,,
10012245,10012245,Mania di sostituzione,Delusion of replacement,10037175,,,,,,,
10012249,10012249,"Disturbo delirante, tipo erotomania","Delusional disorder, erotomanic type",10037175,,,,,,,
10012250,10012250,"Disturbo delirante, tipo mania di grandezza","Delusional disorder, grandiose type",10037175,,,,,,,
10012251,10012251,"Disturbo delirante, tipo gelosia","Delusional disorder, jealous type",10037175,,,,,,,
10012252,10012252,"Disturbo delirante, tipo misto","Delusional disorder, mixed type",10037175,,,,,,,
10012254,10012254,"Disturbo delirante, tipo somatico","Delusional disorder, somatic type",10037175,,,,,,,
10012255,10012255,"Disturbo delirante, tipo non specificato","Delusional disorder, unspecified type",10037175,,,,,,,
10012258,10012258,Percezione delirante,Delusional perception,10037175,,,,,,,
10012265,10012265,Parente affetto da demenza,Demented relative,10041244,,,,,,,
10012267,10012267,Demenza,Dementia,10029205,,,,,,,
10012271,10012271,Demenza tipo Alzheimer,Dementia Alzheimer's type,10029205,,,,,,,
10012293,10012293,Demenza tipo Alzheimer non complicata,"Dementia of the Alzheimer's type, uncomplicated",10029205,,,,,,,
